Time,trustor,trustee,pkts_f,pkts_d,pdr,frds,coi,D_ID,D_Type,D_Brand,D_Model,D_Relationship_Type,D_Relationship_Factor
3020,7,4,1,0,1,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3021,2,11,6,1,0.857142857,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3022,12,2,2,0,1,0,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3022,6,3,3,4,0.428571429,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3023,3,15,4,0,1,0,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3023,6,14,7,0,1,0,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3024,12,7,6,2,0.75,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3025,9,14,9,1,0.9,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3025,1,6,2,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3026,11,3,1,2,0.333333333,1,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3026,1,14,2,0,1,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3027,6,3,3,7,0.3,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3027,11,10,1,2,0.333333333,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3028,3,11,3,5,0.375,1,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3028,6,14,7,3,0.7,0,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3029,15,6,3,1,0.75,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3030,14,4,3,1,0.75,1,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3030,6,5,2,0,1,1,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3030,5,15,1,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3031,6,13,1,1,0.5,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3031,5,6,1,0,1,1,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3032,13,2,3,1,0.75,1,1,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3033,5,15,2,1,0.666666667,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3033,6,13,3,1,0.75,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3033,11,10,3,1,0.75,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3035,8,4,3,2,0.6,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3035,4,14,1,1,0.5,1,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3035,13,7,2,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3037,14,5,1,0,1,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3037,3,15,9,1,0.9,0,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3037,7,14,2,0,1,0,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3038,14,10,1,0,1,1,1,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3039,9,1,2,6,0.25,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3039,1,15,1,5,0.166666667,0,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3040,12,8,2,5,0.285714286,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3041,12,3,7,0,1,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3041,7,11,3,5,0.375,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3041,4,8,3,5,0.375,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3042,4,12,5,3,0.625,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3043,11,3,6,2,0.75,1,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3043,9,13,5,0,1,0,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3044,9,3,1,4,0.2,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3044,5,14,4,5,0.444444444,0,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3045,13,1,1,1,0.5,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3045,5,6,7,2,0.777777778,1,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3046,10,12,1,1,0.5,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3047,11,5,3,7,0.3,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3047,1,13,3,4,0.428571429,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3048,6,4,3,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3048,15,6,7,3,0.7,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3049,2,9,6,2,0.75,0,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3050,7,11,6,1,0.857142857,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3050,13,10,7,3,0.7,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3051,1,14,6,2,0.75,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3052,11,2,1,0,1,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3052,9,1,3,6,0.333333333,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3053,3,14,3,0,1,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3053,15,7,1,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3054,10,11,1,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3055,10,1,1,0,1,1,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3055,3,11,4,0,1,1,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3055,14,8,7,1,0.875,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3056,15,4,2,6,0.25,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3056,3,8,1,3,0.25,1,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3057,6,2,6,0,1,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3058,1,9,1,1,0.5,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3058,13,10,3,0,1,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3059,13,3,2,1,0.666666667,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3059,7,13,1,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3060,2,14,1,5,0.166666667,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3061,8,5,3,2,0.6,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3061,2,8,5,1,0.833333333,1,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3061,12,6,4,0,1,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3063,11,1,2,2,0.5,0,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3063,4,15,1,0,1,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3063,9,14,2,6,0.25,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3064,4,7,1,0,1,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3065,11,1,6,0,1,0,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3065,8,11,4,1,0.8,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3066,1,10,1,0,1,1,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3067,13,1,1,0,1,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3067,1,14,1,0,1,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3067,10,12,1,0,1,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3069,14,1,6,1,0.857142857,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3069,6,3,3,3,0.5,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3069,2,9,1,1,0.5,0,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3070,6,15,1,5,0.166666667,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3071,2,6,4,2,0.666666667,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3071,12,8,4,1,0.8,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3072,7,5,2,0,1,1,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3072,2,12,3,3,0.5,0,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3073,15,1,7,3,0.7,0,1,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3073,7,12,2,0,1,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3074,2,13,6,0,1,1,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3074,14,9,7,3,0.7,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3075,6,11,1,2,0.333333333,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3076,5,11,6,4,0.6,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3076,15,8,4,0,1,0,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3077,12,3,4,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3077,9,14,8,0,1,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3078,4,6,1,2,0.333333333,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3079,11,1,1,6,0.142857143,0,1,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3079,4,11,2,1,0.666666667,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3079,7,15,6,3,0.666666667,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3080,15,10,6,1,0.857142857,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3081,6,14,2,0,1,0,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3081,1,9,5,1,0.833333333,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3082,13,4,3,7,0.3,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3082,1,14,5,1,0.833333333,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3083,6,4,2,3,0.4,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3084,6,14,2,3,0.4,0,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3084,2,7,2,1,0.666666667,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3084,12,6,1,4,0.2,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3085,13,5,4,1,0.8,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3086,6,5,2,8,0.2,1,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3086,2,11,1,4,0.2,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3087,14,3,1,2,0.333333333,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3087,6,15,1,9,0.1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3088,3,13,5,2,0.714285714,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3088,11,10,3,0,1,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3089,8,12,2,6,0.25,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3089,3,10,1,6,0.142857143,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3090,13,2,1,0,1,1,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3091,9,11,2,8,0.2,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3091,2,8,1,1,0.5,1,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3091,13,9,1,0,1,0,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3092,9,3,9,1,0.9,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3093,12,3,2,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3093,4,14,1,2,0.333333333,1,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3094,8,14,1,0,1,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3095,11,2,4,6,0.4,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3095,8,4,1,0,1,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3095,3,7,2,1,0.666666667,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3096,12,7,1,9,0.1,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3097,10,5,3,3,0.5,0,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3097,3,11,9,0,1,1,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3098,14,7,6,0,1,0,1,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3099,1,11,2,2,0.5,0,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3099,9,13,5,2,0.714285714,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3100,9,3,5,2,0.714285714,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3100,1,9,3,1,0.75,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3100,15,7,1,0,1,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3101,13,1,1,0,1,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3102,10,12,2,5,0.285714286,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3102,2,10,1,0,1,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3103,14,2,1,0,1,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3104,1,11,1,3,0.25,0,1,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3104,8,11,1,0,1,0,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3105,11,4,3,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3105,8,5,1,0,1,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3106,5,10,2,2,0.5,0,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3107,15,4,4,6,0.4,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3107,5,11,1,3,0.25,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3107,6,14,6,0,1,0,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3109,9,12,2,0,1,0,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3109,4,8,2,0,1,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3109,12,6,1,0,1,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3110,13,2,1,0,1,1,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3110,9,1,2,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3111,4,6,3,0,1,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3112,14,2,4,2,0.666666667,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3112,8,5,1,1,0.5,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3112,4,15,2,1,0.666666667,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3113,11,9,3,3,0.5,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3114,9,2,1,0,1,0,1,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3114,4,13,2,1,0.666666667,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3115,9,11,1,0,1,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3115,12,7,3,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3116,14,5,2,1,0.666666667,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3116,1,8,2,5,0.285714286,0,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3117,8,3,1,2,0.333333333,1,1,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3118,5,10,9,0,1,0,1,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3118,11,10,3,3,0.5,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3119,7,5,4,3,0.571428571,1,1,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3120,14,4,1,2,0.333333333,1,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3120,4,7,3,3,0.5,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3121,6,4,5,5,0.5,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3121,13,9,1,2,0.333333333,0,1,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3122,4,14,1,7,0.125,1,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3122,6,13,3,7,0.3,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3123,12,10,6,3,0.666666667,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3124,8,5,1,5,0.166666667,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3124,2,13,2,7,0.222222222,1,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3125,13,3,3,0,1,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3126,9,5,2,8,0.2,1,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3126,2,6,5,5,0.5,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3127,15,9,1,3,0.25,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3128,6,13,3,5,0.375,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3128,4,6,5,4,0.555555556,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3129,6,5,3,5,0.375,1,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3129,4,15,3,6,0.333333333,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3129,14,8,5,3,0.625,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3131,12,2,4,1,0.8,0,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3131,4,11,1,4,0.2,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3131,7,13,1,0,1,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3132,4,8,4,1,0.8,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3132,14,7,4,1,0.8,0,1,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3133,9,1,1,1,0.5,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3134,12,2,1,4,0.2,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3134,5,6,5,4,0.555555556,1,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3135,9,15,7,2,0.777777778,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3136,11,5,5,4,0.555555556,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3136,9,5,3,6,0.333333333,1,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3136,3,7,1,8,0.111111111,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3137,15,9,5,4,0.555555556,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3138,3,13,1,7,0.125,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3138,6,15,1,0,1,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3139,3,7,8,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3139,11,7,6,2,0.75,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3140,9,11,1,2,0.333333333,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3141,15,2,1,1,0.5,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3141,9,5,1,2,0.333333333,1,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3141,2,13,2,0,1,1,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3143,7,2,2,6,0.25,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3143,3,12,4,5,0.444444444,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3143,14,9,1,0,1,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3145,8,11,2,1,0.666666667,0,1,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3145,5,9,2,5,0.285714286,1,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3145,11,8,6,2,0.75,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3146,5,12,1,6,0.142857143,1,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3147,6,3,7,0,1,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3147,14,9,1,2,0.333333333,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3148,2,15,1,3,0.25,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3148,6,11,2,5,0.285714286,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3149,11,6,2,2,0.5,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3150,6,2,5,0,1,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3150,5,13,2,6,0.25,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3151,11,7,5,2,0.714285714,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3152,7,11,5,3,0.625,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3152,5,8,3,2,0.6,0,0,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3153,7,3,7,1,0.875,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3153,15,6,6,0,1,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3154,4,7,2,6,0.25,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3155,14,4,8,2,0.8,1,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3155,6,2,4,1,0.8,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3155,4,12,5,3,0.625,0,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3156,6,15,1,4,0.2,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3157,5,13,2,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3157,13,6,1,6,0.142857143,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3158,15,3,5,2,0.714285714,0,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3158,9,1,3,6,0.333333333,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3159,4,7,3,4,0.428571429,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3160,4,12,6,1,0.857142857,0,1,8,Smart Camera,Arlo,Pro 3,Security,0.8
3160,6,11,2,7,0.222222222,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3160,12,7,1,1,0.5,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3161,11,3,2,0,1,1,1,1,Smartphone,Apple,iPhone 12,Personal,0.8
3162,4,14,2,3,0.4,1,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3162,8,12,2,0,1,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3163,15,4,8,0,1,0,0,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3163,8,1,2,0,1,0,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3164,2,8,2,0,1,1,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3164,12,8,2,6,0.25,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3165,6,12,8,2,0.8,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3166,4,6,2,1,0.666666667,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3166,15,9,2,1,0.666666667,0,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3167,7,3,2,4,0.333333333,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3168,1,13,1,2,0.333333333,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3168,7,13,4,2,0.666666667,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3168,13,9,5,5,0.5,0,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3169,13,2,5,5,0.5,1,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3170,10,2,1,6,0.142857143,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3170,2,14,4,3,0.571428571,0,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
3171,2,7,1,6,0.142857143,0,0,8,Smart Camera,Arlo,Pro 3,Security,0.8
3171,13,6,4,2,0.666666667,0,0,9,Smart Refrigerator,Samsung,RF28R7351SG,Fridge,0.8
3172,7,1,2,1,0.666666667,1,0,10,Smart Plug,TP-Link,Kasa Smart Plug,Home Automation,0.7
3173,3,9,1,0,1,0,0,1,Smartphone,Apple,iPhone 12,Personal,0.8
3173,13,6,7,3,0.7,0,0,2,Smartwatch,Samsung,Galaxy Watch,Personal,0.9
3174,11,4,9,1,0.9,0,0,3,Smart Speaker,Amazon,Echo Dot,Home Automation,0.6
3174,10,14,2,5,0.285714286,1,1,4,Smart Thermostat,Nest,Learning Thermostat,Home Automation,0.7
3175,1,11,1,9,0.1,0,1,5,Smart Bulb,Philips,Hue White & Color Ambiance,Home Automation,0.7
3176,13,4,1,0,1,0,0,6,Smart Lock,Yale,Assure Lock SL,Home Automation,0.8
3176,10,4,4,0,1,1,0,7,Smart TV,Sony,Bravia X900H,Entertainment,0.7
